lat,lon,time,bssid,quality,rssi,essid
-31.981113,115.817182,20-09-15-15-34-19,10:BD:18:5E:A6:EF,29/70,-81,Unifi
-31.981113,115.817182,20-09-15-15-34-19,A0:CF:5B:3C:2E:B0,28/70,-82,Unifi
-31.981113,115.817182,20-09-15-15-34-19,A0:CF:5B:3E:18:7F,27/70,-83,Unifi
-31.981113,115.817182,20-09-15-15-34-19,10:BD:18:F0:C9:50,35/70,-75,Unifi
-31.981113,115.817182,20-09-15-15-34-19,A0:CF:5B:3E:26:F0,34/70,-76,Unifi
-31.981113,115.817182,20-09-15-15-34-19,A0:CF:5B:3E:26:FF,33/70,-77,Unifi
-31.981113,115.817182,20-09-15-15-34-19,A0:CF:5B:3F:82:EF,28/70,-82,Unifi
-31.981113,115.817182,20-09-15-15-34-19,10:BD:18:C6:E9:9F,31/70,-79,Unifi
-31.981113,115.817182,20-09-15-15-34-19,7C:21:0E:3E:6A:6F,36/70,-74,Unifi
-31.981158,115.817182,20-09-15-15-34-28,10:BD:18:C7:27:7F,25/70,-85,Unifi
-31.981158,115.817182,20-09-15-15-34-28,A0:CF:5B:3C:35:9F,34/70,-76,Unifi
-31.981158,115.817182,20-09-15-15-34-28,10:BD:18:5E:A6:E0,37/70,-73,Unifi
-31.981158,115.817182,20-09-15-15-34-28,A0:CF:5B:3C:35:90,35/70,-75,Unifi
-31.981158,115.817182,20-09-15-15-34-28,10:BD:18:5E:A6:EF,29/70,-81,Unifi
-31.981158,115.817182,20-09-15-15-34-28,A0:CF:5B:3C:2E:B0,28/70,-82,Unifi
-31.981158,115.817182,20-09-15-15-34-28,A0:CF:5B:3E:18:7F,27/70,-83,Unifi
-31.981158,115.817182,20-09-15-15-34-28,10:BD:18:F0:C9:50,35/70,-75,Unifi
-31.981158,115.817182,20-09-15-15-34-28,A0:CF:5B:3E:26:F0,28/70,-82,Unifi
-31.981158,115.817182,20-09-15-15-34-28,A0:CF:5B:3E:26:FF,33/70,-77,Unifi
-31.981158,115.817182,20-09-15-15-34-28,A0:CF:5B:3F:82:EF,28/70,-82,Unifi
-31.981158,115.817182,20-09-15-15-34-28,10:BD:18:C6:E9:9F,31/70,-79,Unifi
-31.981158,115.817182,20-09-15-15-34-28,7C:21:0E:3E:6A:6F,29/70,-81,Unifi
-31.981158,115.817182,20-09-15-15-34-28,10:BD:18:C6:E9:90,28/70,-82,Unifi
-31.981203,115.817182,20-09-15-15-34-35,10:BD:18:C7:27:7F,25/70,-85,Unifi
-31.981203,115.817182,20-09-15-15-34-35,A0:CF:5B:3C:35:9F,34/70,-76,Unifi
-31.981203,115.817182,20-09-15-15-34-35,10:BD:18:5E:A6:E0,37/70,-73,Unifi
-31.981203,115.817182,20-09-15-15-34-35,A0:CF:5B:3C:35:90,35/70,-75,Unifi
-31.981203,115.817182,20-09-15-15-34-35,10:BD:18:5E:A6:EF,29/70,-81,Unifi
-31.981203,115.817182,20-09-15-15-34-35,A0:CF:5B:3C:2E:B0,28/70,-82,Unifi
-31.981203,115.817182,20-09-15-15-34-35,A0:CF:5B:3E:18:7F,27/70,-83,Unifi
-31.981203,115.817182,20-09-15-15-34-35,10:BD:18:F0:C9:50,35/70,-75,Unifi
-31.981203,115.817182,20-09-15-15-34-35,A0:CF:5B:3E:26:F0,28/70,-82,Unifi
-31.981203,115.817182,20-09-15-15-34-35,A0:CF:5B:3E:26:FF,33/70,-77,Unifi
-31.981203,115.817182,20-09-15-15-34-35,A0:CF:5B:3F:82:EF,28/70,-82,Unifi
-31.981203,115.817182,20-09-15-15-34-35,10:BD:18:C6:E9:9F,36/70,-74,Unifi
-31.981203,115.817182,20-09-15-15-34-35,7C:21:0E:3E:6A:6F,29/70,-81,Unifi
-31.981203,115.817182,20-09-15-15-34-35,10:BD:18:C6:E9:90,28/70,-82,Unifi
-31.981203,115.817182,20-09-15-15-34-35,A0:CF:5B:3E:1B:30,24/70,-86,Unifi
-31.981203,115.817182,20-09-15-15-34-35,10:BD:18:F0:C9:5F,25/70,-85,Unifi
-31.981248,115.817182,20-09-15-15-34-42,A0:CF:5B:3C:35:9F,25/70,-85,Unifi
-31.981248,115.817182,20-09-15-15-34-42,10:BD:18:F0:C9:50,35/70,-75,Unifi
-31.981248,115.817182,20-09-15-15-34-42,A0:CF:5B:3E:26:F0,28/70,-82,Unifi
-31.981248,115.817182,20-09-15-15-34-42,A0:CF:5B:3E:26:FF,33/70,-77,Unifi
-31.981248,115.817182,20-09-15-15-34-42,A0:CF:5B:3F:82:EF,28/70,-82,Unifi
-31.981248,115.817182,20-09-15-15-34-42,10:BD:18:C6:E9:9F,37/70,-73,Unifi
-31.981248,115.817182,20-09-15-15-34-42,7C:21:0E:3E:6A:6F,29/70,-81,Unifi
-31.981248,115.817182,20-09-15-15-34-42,10:BD:18:C6:E9:90,37/70,-73,Unifi
-31.981248,115.817182,20-09-15-15-34-42,A0:CF:5B:3E:1B:30,24/70,-86,Unifi
-31.981248,115.817182,20-09-15-15-34-42,10:BD:18:F0:C9:5F,25/70,-85,Unifi
-31.981293,115.817182,20-09-15-15-34-50,A0:CF:5B:3C:35:9F,25/70,-85,Unifi
-31.981293,115.817182,20-09-15-15-34-50,10:BD:18:C6:E9:9F,37/70,-73,Unifi
-31.981293,115.817182,20-09-15-15-34-50,7C:21:0E:3E:6A:6F,29/70,-81,Unifi
-31.981293,115.817182,20-09-15-15-34-50,10:BD:18:C6:E9:90,37/70,-73,Unifi
-31.981293,115.817182,20-09-15-15-34-50,A0:CF:5B:3E:1B:30,24/70,-86,Unifi
-31.981293,115.817182,20-09-15-15-34-50,10:BD:18:F0:C9:5F,25/70,-85,Unifi
-31.981338,115.817182,20-09-15-15-35-27,10:BD:18:F0:C9:50,35/70,-75,Unifi
-31.981338,115.817182,20-09-15-15-35-27,A0:CF:5B:3E:1B:3F,27/70,-83,Unifi
-31.981338,115.817182,20-09-15-15-35-27,10:BD:18:C6:E9:9F,27/70,-83,Unifi
-31.981383,115.817182,20-09-15-15-35-37,10:BD:18:F0:C9:50,35/70,-75,Unifi
-31.981383,115.817182,20-09-15-15-35-37,A0:CF:5B:3E:1B:3F,27/70,-83,Unifi
-31.981383,115.817182,20-09-15-15-35-37,10:BD:18:C6:E9:9F,33/70,-77,Unifi
-31.981383,115.817182,20-09-15-15-35-37,10:BD:18:C6:E9:90,32/70,-78,Unifi
-31.981383,115.817182,20-09-15-15-35-37,A0:CF:5B:3E:36:0F,31/70,-79,Unifi
-31.981383,115.817182,20-09-15-15-35-37,A0:CF:5B:3C:35:9F,25/70,-85,Unifi
-31.981428,115.817182,20-09-15-15-35-48,10:BD:18:F0:C9:50,35/70,-75,Unifi
-31.981428,115.817182,20-09-15-15-35-48,A0:CF:5B:3E:1B:3F,27/70,-83,Unifi
-31.981428,115.817182,20-09-15-15-35-48,10:BD:18:C6:E9:9F,33/70,-77,Unifi
-31.981428,115.817182,20-09-15-15-35-48,10:BD:18:C6:E9:90,32/70,-78,Unifi
-31.981428,115.817182,20-09-15-15-35-48,A0:CF:5B:3E:36:0F,31/70,-79,Unifi
-31.981428,115.817182,20-09-15-15-35-48,A0:CF:5B:3C:35:9F,25/70,-85,Unifi
-31.981473,115.817182,20-09-15-15-35-57,10:BD:18:C6:E9:9F,33/70,-77,Unifi
-31.981473,115.817182,20-09-15-15-35-57,10:BD:18:C6:E9:90,32/70,-78,Unifi
-31.981473,115.817182,20-09-15-15-35-57,A0:CF:5B:3E:36:0F,31/70,-79,Unifi
-31.981473,115.817182,20-09-15-15-35-57,A0:CF:5B:3C:35:9F,25/70,-85,Unifi
-31.981473,115.817182,20-09-15-15-35-57,A0:CF:5B:3F:82:EF,38/70,-72,Unifi
-31.981518,115.817182,20-09-15-15-36-05,10:BD:18:C6:E9:9F,33/70,-77,Unifi
-31.981518,115.817182,20-09-15-15-36-05,10:BD:18:C6:E9:90,32/70,-78,Unifi
-31.981518,115.817182,20-09-15-15-36-05,A0:CF:5B:3E:36:0F,31/70,-79,Unifi
-31.981518,115.817182,20-09-15-15-36-05,A0:CF:5B:3C:35:9F,25/70,-85,Unifi
-31.981518,115.817182,20-09-15-15-36-05,A0:CF:5B:3F:82:EF,38/70,-72,Unifi
-31.981518,115.817182,20-09-15-15-36-05,A0:CF:5B:3F:82:E0,33/70,-77,Unifi
-31.981563,115.817182,20-09-15-15-36-14,10:BD:18:C6:E9:9F,33/70,-77,Unifi
-31.981563,115.817182,20-09-15-15-36-14,A0:CF:5B:3E:36:0F,31/70,-79,Unifi
-31.981563,115.817182,20-09-15-15-36-14,A0:CF:5B:3F:82:EF,38/70,-72,Unifi
-31.981563,115.817182,20-09-15-15-36-14,A0:CF:5B:3F:82:E0,33/70,-77,Unifi
-31.981608,115.817182,20-09-15-15-36-55,A0:CF:5B:3E:36:0F,35/70,-75,Unifi
-31.981608,115.817182,20-09-15-15-36-55,A0:CF:5B:3F:82:EF,41/70,-69,Unifi
-31.981608,115.817182,20-09-15-15-36-55,A0:CF:5B:3F:82:E0,37/70,-73,Unifi
-31.981608,115.817182,20-09-15-15-36-55,A0:CF:5B:3E:37:FF,29/70,-81,Unifi
-31.981653,115.817182,20-09-15-15-37-05,A0:CF:5B:3F:82:EF,30/70,-80,Unifi
-31.981653,115.817182,20-09-15-15-37-05,A0:CF:5B:3F:82:E0,37/70,-73,Unifi
-31.981653,115.817182,20-09-15-15-37-05,A0:CF:5B:3E:1B:30,28/70,-82,Unifi
-31.981653,115.817182,20-09-15-15-37-05,A0:CF:5B:3E:2B:D0,23/70,-87,Unifi
-31.981653,115.817182,20-09-15-15-37-05,A0:CF:5B:3F:82:0F,25/70,-85,Unifi
-31.981653,115.817182,20-09-15-15-37-05,A0:CF:5B:3E:2B:DF,27/70,-83,Unifi
-31.981698,115.817182,20-09-15-15-37-19,A0:CF:5B:3F:82:EF,30/70,-80,Unifi
-31.981698,115.817182,20-09-15-15-37-19,A0:CF:5B:3F:82:E0,37/70,-73,Unifi
-31.981698,115.817182,20-09-15-15-37-19,A0:CF:5B:3E:1B:30,28/70,-82,Unifi
-31.981698,115.817182,20-09-15-15-37-19,A0:CF:5B:3E:2B:D0,23/70,-87,Unifi
-31.981698,115.817182,20-09-15-15-37-19,A0:CF:5B:3F:82:0F,25/70,-85,Unifi
-31.981698,115.817182,20-09-15-15-37-19,A0:CF:5B:3E:2B:DF,31/70,-79,Unifi
-31.981743,115.817182,20-09-15-15-38-08,A0:CF:5B:3F:82:EF,33/70,-77,Unifi
-31.981743,115.817182,20-09-15-15-38-08,A0:CF:5B:3E:1B:30,37/70,-73,Unifi
-31.981743,115.817182,20-09-15-15-38-08,A0:CF:5B:3E:37:F0,28/70,-82,Unifi
-31.981788,115.817182,20-09-15-15-38-18,A0:CF:5B:3F:82:EF,33/70,-77,Unifi
-31.981788,115.817182,20-09-15-15-38-18,A0:CF:5B:3E:1B:30,37/70,-73,Unifi
-31.981788,115.817182,20-09-15-15-38-18,A0:CF:5B:3E:37:F0,28/70,-82,Unifi
-31.981788,115.817182,20-09-15-15-38-18,A0:CF:5B:3E:2B:D0,28/70,-82,Unifi
-31.981788,115.817182,20-09-15-15-38-18,A0:CF:5B:3E:37:FF,29/70,-81,Unifi
-31.981833,115.817182,20-09-15-15-38-29,A0:CF:5B:3F:82:EF,33/70,-77,Unifi
-31.981833,115.817182,20-09-15-15-38-29,A0:CF:5B:3E:1B:30,37/70,-73,Unifi
-31.981833,115.817182,20-09-15-15-38-29,A0:CF:5B:3E:37:F0,28/70,-82,Unifi
-31.981833,115.817182,20-09-15-15-38-29,A0:CF:5B:3E:2B:D0,28/70,-82,Unifi
-31.981833,115.817182,20-09-15-15-38-29,A0:CF:5B:3E:37:FF,29/70,-81,Unifi
-31.981833,115.817182,20-09-15-15-38-29,A0:CF:5B:3C:41:30,44/70,-66,Unifi
-31.981833,115.817182,20-09-15-15-38-29,A0:CF:5B:3C:41:3F,40/70,-70,Unifi
-31.981833,115.817182,20-09-15-15-38-29,A0:CF:5B:3E:1B:3F,28/70,-82,Unifi
